inches,battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
6.59,5000,8,195.0,128,229.0,6,4,1,0,1,0,0,1,0,0,0,0,0,16
6.58,5000,6,200.0,64,140.16,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.44,5000,8,182.0,128,180.0,11,4,1,0,1,0,0,1,0,0,0,0,0,13
6.44,4700,8,180.0,128,250.0,11,4,1,0,1,0,0,1,0,0,0,0,0,14
6.62,4700,8,190.0,128,300.0,11,4,1,1,1,1,0,1,0,0,0,0,0,13
6.5,6000,6,192.0,64,160.0,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.5,5000,8,194.0,128,150.0,2,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,12,185.0,256,889.99,10,4,1,1,1,1,0,0,0,1,0,0,0,55
6.1,4410,6,178.0,128,285.0,1,4,1,1,1,1,0,1,1,1,1,0,0,13
6.0,5000,6,161.0,128,329.99,10,4,1,0,1,0,0,1,0,0,0,0,0,18
6.6,5000,4,191.0,64,199.99,8,4,1,0,1,0,0,1,0,0,0,0,0,16
6.59,5000,8,205.0,128,280.0,6,4,1,1,1,1,0,1,0,1,0,0,0,16
6.6,5000,6,190.0,64,299.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.4,5000,8,181.0,128,233.988,8,4,1,0,1,0,0,1,0,0,0,0,0,13
6.56,4500,8,188.0,256,300.0,11,4,1,1,1,1,0,1,0,0,0,0,0,11
6.62,4500,8,197.0,128,190.0,11,4,1,1,1,1,0,1,0,0,0,0,0,13
6.43,4500,8,190.0,128,309.0,6,4,1,1,1,1,0,1,0,0,0,1,0,13
6.44,4050,8,172.0,128,290.0,11,4,1,0,1,0,0,1,0,0,0,0,0,13
6.7,4500,8,183.0,256,350.0,7,4,1,1,1,1,0,1,0,1,0,0,0,16
6.62,4500,8,188.0,128,360.0,7,4,1,1,1,1,0,1,0,1,0,0,0,13
6.43,4500,8,179.0,128,290.0,7,4,1,1,1,1,0,1,0,1,0,0,0,13
6.58,6000,8,199.0,128,380.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,8,190.0,128,150.0,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.6,5080,6,200.0,128,250.0,12,4,1,1,1,1,0,1,1,1,0,0,1,17
6.6,4400,8,198.0,128,300.0,12,4,1,1,1,1,0,1,1,1,0,0,1,17
6.56,5000,4,187.0,64,420.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.6,5000,4,192.0,64,144.8,9,4,1,0,1,0,0,1,0,0,0,0,0,15
6.78,4500,8,192.0,256,520.0,2,4,1,1,1,1,0,1,1,0,0,0,0,28
6.58,6000,8,202.0,128,480.0,11,4,1,1,1,1,0,1,1,0,0,0,0,15
6.78,4500,8,192.0,256,600.0,2,4,1,1,1,1,0,1,1,0,0,0,0,28
6.67,4800,8,178.0,128,529.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.62,4700,8,190.0,128,231.6,11,4,1,1,1,1,0,0,1,0,0,0,0,13
6.56,5000,8,190.0,128,209.99,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.56,5000,6,190.0,64,520.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.6,5000,4,195.0,32,188.0,9,4,1,0,1,0,0,1,0,0,0,0,0,15
6.43,4500,8,173.0,128,169.99,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.71,6000,4,204.0,32,89.99,12,3,1,0,1,0,0,1,0,0,0,0,0,80
6.62,5000,8,194.0,128,514.5,8,4,1,1,1,1,0,1,1,0,0,0,0,13
6.5,5000,8,184.0,64,160.0,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,182.0,32,87.48,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,182.0,32,120.0,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.6,6000,4,207.0,64,119.988,9,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,4500,8,195.0,128,398.99,12,4,1,1,1,1,0,0,1,0,0,0,0,13
6.6,5080,8,200.0,128,380.42,12,4,1,1,1,1,0,1,1,0,0,0,0,17
6.7,5000,8,195.0,128,219.0,3,23,1,0,1,0,0,1,0,0,0,0,0,12
6.6,4050,6,235.0,128,425.5,9,4,1,1,1,1,0,1,0,0,0,0,0,15
6.44,5000,8,182.0,128,559.99,11,4,1,0,1,0,0,1,0,0,0,0,0,13
6.58,5000,8,194.0,128,200.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.73,4860,8,225.0,256,749.0,12,4,1,1,1,1,1,1,1,1,1,0,0,51
6.73,5160,8,201.0,128,570.0,12,4,1,1,1,1,0,0,1,1,0,0,0,51
6.73,4600,8,203.0,128,670.0,12,4,1,1,1,1,1,0,1,0,0,0,1,51
6.28,4500,8,179.0,128,570.0,12,4,1,1,1,1,1,0,1,0,0,0,0,13
6.64,4500,6,194.0,128,220.0,11,4,1,0,1,0,0,1,0,0,0,0,0,12
6.55,4300,8,173.0,128,307.72,12,4,1,1,1,1,0,1,0,1,0,0,0,13
6.6,5000,12,188.0,256,270.0,7,4,1,0,1,0,0,1,0,0,0,0,0,15
6.7,5000,8,195.0,256,500.0,8,4,1,1,1,1,0,0,1,0,0,0,0,13
6.7,4000,8,175.0,128,240.0,2,4,1,0,1,0,0,1,0,0,0,0,0,12
6.6,6000,6,207.0,64,131.988,9,4,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,6,195.0,64,207.05,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4500,8,183.0,256,310.0,7,4,1,1,1,1,0,1,1,1,1,0,1,16
6.4,4500,8,179.0,128,339.0,7,4,1,1,1,1,0,1,0,1,0,0,0,13
6.78,4700,8,215.0,256,190.0,11,4,1,1,1,1,1,1,1,0,0,0,0,51
6.78,4700,8,206.0,128,360.0,11,4,1,1,1,1,0,1,0,0,0,0,0,13
6.58,5000,6,182.0,64,300.0,11,0,1,0,1,0,0,1,0,0,0,0,0,15
6.6,5080,8,200.0,128,320.0,12,4,1,1,1,1,0,1,1,0,0,0,0,17
6.51,5000,6,193.0,128,580.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,6,194.0,128,445.0,2,3,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,3,182.0,32,150.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.78,4700,8,206.0,128,870.0,11,4,1,1,1,1,0,0,1,0,0,0,0,13
6.56,5000,4,187.0,64,395.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.7,4800,8,204.0,128,329.99,6,4,1,1,1,1,0,1,1,1,1,0,0,16
6.43,4500,8,181.0,128,999.0,7,4,1,1,1,0,0,1,0,1,0,0,0,13
6.56,5000,4,187.0,64,119.0,6,4,1,0,1,0,0,1,0,0,0,0,0,78
6.6,5000,8,197.0,64,210.0,9,4,1,0,1,0,0,1,0,0,0,0,0,15
6.7,4800,16,203.0,256,500.0,6,4,1,1,1,1,0,1,1,1,1,0,0,16
7.6,4400,12,263.0,256,1179.0,9,6,1,1,1,1,1,1,1,1,1,0,1,58
6.7,3700,8,187.0,128,691.27,9,4,1,1,1,1,0,1,1,1,1,0,1,20
8.02,4500,12,262.0,256,1300.0,12,4,1,1,1,1,1,0,1,0,0,0,1,61
6.67,5000,8,202.0,128,430.0,12,4,1,1,1,1,0,0,1,0,0,0,1,31
6.58,5000,8,194.0,128,230.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,8,188.0,64,600.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,6,200.0,64,179.0,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.56,4830,8,190.0,128,250.0,11,4,1,1,1,1,0,1,0,0,0,0,0,11
6.43,4500,8,182.0,256,200.0,7,4,1,0,1,0,0,1,0,0,0,0,0,13
6.44,4500,8,186.0,128,100.0,11,4,1,1,1,1,0,1,0,0,0,0,0,14
6.6,5000,6,187.0,64,179.88,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,5100,8,209.0,128,440.0,5,4,1,1,1,1,1,1,1,1,1,0,0,13
6.55,5000,8,192.0,128,279.0,11,4,1,0,1,0,0,1,0,0,0,0,0,78
6.43,5000,8,178.0,64,155.88,12,3,1,1,1,1,0,1,1,0,0,0,0,13
6.5,5000,4,192.0,32,102.0,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.58,6000,8,204.0,128,251.28,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.64,4500,8,194.0,128,261.0,11,4,1,1,1,1,0,1,1,0,0,0,0,12
6.56,5000,4,185.0,128,270.0,8,4,1,0,1,0,0,1,0,0,0,0,0,78
6.44,4500,8,183.0,128,250.0,11,4,1,0,1,0,0,1,0,0,0,0,0,14
6.56,5000,4,187.0,64,330.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.5,5000,4,195.0,32,118.16,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,4,187.0,64,350.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.51,5000,4,184.0,32,300.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.1,5000,8,172.0,128,704.99,10,4,1,1,1,1,0,0,0,1,0,0,0,18
6.58,5000,6,201.0,64,144.0,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,6,201.0,64,103.8,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.43,5000,8,178.0,64,159.9,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.55,5000,6,190.0,64,180.0,11,4,1,0,1,0,0,1,0,0,0,0,0,78
6.5,5000,4,187.0,32,108.072,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.58,5000,6,201.0,64,160.0,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,6,200.0,64,167.988,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.52,5000,3,192.0,32,78.89,12,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4323,6,240.0,128,1213.33,0,33,0,1,1,1,0,1,1,1,1,0,0,40
6.58,5000,8,193.0,256,250.0,11,3,1,1,1,1,0,1,0,0,0,0,0,15
6.1,3200,6,206.0,128,1087.84,0,33,0,1,1,1,0,1,1,1,1,0,0,24
6.7,4323,6,203.0,128,933.0,0,33,0,1,1,1,0,1,1,1,1,0,0,39
6.1,3279,6,172.0,128,816.0,0,33,0,1,1,1,0,1,1,1,1,0,0,22
6.5,5000,4,186.0,32,100.0,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.58,5000,6,194.0,64,160.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,5100,6,172.0,128,210.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.59,5000,6,195.0,128,180.0,7,4,1,0,1,0,0,1,0,0,0,0,0,16
6.51,5000,8,198.0,128,270.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,194.0,64,128.75,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4500,8,186.0,256,131.988,11,4,1,1,1,1,0,1,0,0,0,0,0,14
6.52,5000,3,192.0,32,90.85,12,4,1,0,1,0,0,1,0,0,0,0,0,77
8.03,4730,12,311.0,256,180.0,11,4,1,1,1,1,1,1,1,0,0,0,0,62
6.56,5000,4,189.0,64,210.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.55,4500,8,171.0,128,350.0,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.58,6000,8,201.0,128,200.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.58,5000,8,201.0,128,160.0,12,4,1,0,1,0,0,1,0,0,0,0,0,15
6.67,5000,8,202.0,128,439.99,12,4,1,1,1,1,0,1,1,1,1,0,0,31
6.67,5000,8,205.0,128,648.0,12,4,1,1,1,1,1,1,1,1,1,0,0,31
6.67,4500,8,184.0,128,311.87,3,23,1,0,1,0,0,1,0,0,0,0,0,13
6.56,5000,8,187.0,128,149.76,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.3,4355,8,197.0,128,463.0,1,7,0,1,1,1,0,1,1,1,1,0,0,13
6.7,5000,8,212.0,128,670.0,1,7,0,1,1,1,0,1,1,1,1,0,0,49
6.5,5000,8,194.0,128,150.0,2,3,1,0,1,0,0,1,0,0,0,0,0,77
6.81,4800,8,199.0,256,300.0,2,4,1,1,1,1,0,1,0,0,0,0,0,12
6.56,5000,3,189.0,64,220.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.78,5000,8,197.0,128,1450.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.74,6000,8,196.0,128,170.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,188.0,32,94.0,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,4,190.0,64,230.0,6,4,1,0,1,0,0,1,0,0,0,0,0,78
6.67,4300,8,207.0,256,380.0,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,6,187.0,128,204.24,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,208.0,256,343.62,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,188.0,128,190.0,12,4,1,0,1,0,0,0,1,0,0,0,0,13
6.67,5000,8,188.0,128,199.0,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,6,188.0,64,189.3,3,23,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,8,188.0,128,130.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.4,5000,8,178.0,64,139.8,8,4,1,0,1,0,0,1,0,0,0,0,0,13
6.6,5000,8,191.0,128,180.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.7,4800,8,171.0,128,230.0,7,7,1,0,1,0,0,1,0,0,0,0,0,16
6.7,5000,6,173.0,128,205.5,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.44,4000,8,176.0,128,200.0,11,4,1,1,1,1,0,1,1,0,0,0,0,14
6.72,5000,8,190.0,128,187.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.78,4810,8,196.0,128,380.0,11,7,1,1,1,1,0,0,1,0,0,0,0,38
6.78,4700,12,221.0,256,630.0,11,7,1,1,1,1,1,1,1,0,0,0,0,51
6.78,4870,8,214.0,256,360.0,11,7,1,1,1,1,1,0,1,0,0,0,0,38
7.9,5000,8,261.0,256,1379.99,2,7,1,1,1,1,0,0,1,0,0,0,0,63
7.9,5000,16,265.0,512,1500.0,2,4,1,1,1,1,0,0,1,0,0,0,0,63
6.67,4600,8,175.0,256,370.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4800,8,188.0,256,419.99,2,4,1,1,1,1,0,1,1,0,0,0,0,34
6.67,4800,8,180.0,256,370.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.7,4500,8,174.0,256,260.0,7,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4500,16,174.0,256,600.0,7,7,1,1,1,1,0,1,0,1,0,0,0,16
6.7,4700,16,192.0,256,470.0,7,7,1,1,1,1,0,1,1,1,1,0,0,16
6.51,5000,3,186.0,32,1019.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.78,5000,8,205.0,128,90.0,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.78,5000,8,193.0,128,1030.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,4700,8,210.0,256,300.0,11,7,1,1,1,1,1,1,1,1,1,0,0,51
6.51,5000,8,186.0,128,659.988,11,7,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,188.0,64,101.988,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.36,4500,8,185.0,128,929.0,12,7,1,1,1,1,1,0,1,0,0,0,1,13
6.73,4820,8,210.0,128,1191.87,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.56,5000,8,186.0,128,740.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.8,4300,8,191.0,256,1100.0,7,7,1,1,1,1,0,1,1,1,1,0,0,18
7.1,4520,16,233.0,256,180.0,7,7,1,1,1,1,0,1,1,1,1,0,0,57
6.6,5000,8,191.0,128,150.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.78,4600,8,182.0,128,160.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,4600,8,182.0,256,280.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.62,4600,8,187.0,128,800.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.67,4800,16,187.0,256,450.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,6,181.0,128,230.0,12,7,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,201.0,128,460.0,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.67,5500,8,202.0,128,300.0,12,4,1,1,1,1,0,1,1,1,0,0,1,51
6.67,5500,8,199.0,128,350.0,12,7,1,1,1,1,1,0,1,0,0,0,1,51
6.78,5000,8,197.0,256,340.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.71,5000,6,192.0,32,94.75,12,4,1,0,1,0,0,1,0,0,0,0,0,80
6.52,5000,3,192.0,32,80.0,12,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,5000,8,205.0,128,619.0,6,7,1,1,1,1,1,1,1,1,1,0,0,52
6.6,5000,8,202.0,64,179.0,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,4,188.0,64,97.08,9,4,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5100,8,175.0,128,260.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.75,6000,6,196.0,128,309.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.56,5000,8,186.0,128,1079.99,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.67,4800,12,186.0,256,450.0,2,4,1,1,1,1,0,1,1,0,0,0,0,13
6.56,5000,8,188.0,128,150.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.58,5000,6,187.0,128,400.0,11,4,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,2,193.0,32,90.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.8,5000,8,234.0,256,1126.73,9,7,0,1,1,1,1,1,1,1,1,0,1,48
6.6,4700,8,196.0,256,1039.0,9,7,0,1,1,1,1,1,1,1,1,0,1,10
6.1,3900,8,168.0,128,706.5,9,7,0,1,1,1,1,1,1,1,1,0,1,10
6.7,4800,8,171.0,128,230.0,7,7,1,0,1,0,0,1,0,0,0,0,0,16
6.43,5000,8,180.0,128,340.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.67,5000,8,189.0,128,206.0,12,4,1,0,1,0,0,1,0,0,0,0,0,13
6.67,5000,8,181.0,128,259.0,12,4,1,1,1,1,0,1,0,1,0,0,0,13
6.74,5000,16,204.0,256,390.0,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.74,5000,8,204.0,128,479.988,6,7,1,1,1,1,0,1,1,1,1,0,0,36
6.7,4500,8,179.0,128,189.0,2,4,1,0,1,0,0,1,0,0,0,0,0,12
6.74,4600,16,199.0,256,440.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.74,5000,8,199.0,256,340.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.5,5000,8,186.0,128,150.0,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5100,8,175.0,128,309.0,2,4,1,0,1,0,0,1,0,0,0,0,0,13
6.38,4500,8,181.0,128,250.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.78,5000,8,193.0,128,380.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.58,5000,8,184.0,128,335.988,11,7,1,0,1,0,0,1,0,0,0,0,0,15
6.71,5000,6,192.0,64,94.2,12,4,1,0,1,0,0,1,0,0,0,0,0,80
6.55,4500,8,171.0,128,394.49,12,4,1,1,1,1,0,1,1,1,0,0,1,13
6.73,5100,12,191.0,256,900.0,2,7,1,1,1,1,0,0,1,0,0,0,0,33
6.81,5100,8,219.0,256,1027.0,2,7,1,1,1,1,0,0,1,0,0,0,0,41
6.74,4600,8,199.0,128,630.0,8,7,1,1,1,1,0,0,1,0,0,0,0,36
6.6,5000,6,201.0,64,130.27,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.62,4600,8,185.0,128,287.988,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4600,8,180.0,128,219.852,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.78,4600,8,182.0,128,270.0,11,7,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,8,201.0,128,207.6,12,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,5000,8,176.0,64,186.54,12,7,1,0,1,0,0,1,0,0,0,0,0,13
6.81,5450,16,217.0,512,900.0,2,7,1,1,1,1,0,0,1,0,0,0,0,41
6.74,5000,16,191.0,256,310.0,6,7,1,1,1,1,0,0,1,1,0,0,0,36
6.72,5000,8,189.0,64,207.99,8,7,1,0,1,0,0,0,1,0,0,0,0,13
6.6,6000,6,206.0,64,179.88,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.51,5000,8,186.0,128,380.0,11,7,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,187.0,64,131.988,8,4,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,199.0,128,280.99,9,7,1,1,1,1,0,1,1,0,0,1,0,10
6.4,5000,8,202.0,128,359.0,9,7,1,1,1,1,0,1,1,0,0,1,0,10
6.38,4500,8,173.0,128,180.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.64,6000,8,205.0,128,440.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.5,5000,4,194.0,128,210.79,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.64,5000,8,201.0,128,130.0,11,7,1,1,1,1,0,1,0,0,0,0,0,12
6.6,5000,8,187.0,128,200.0,8,4,1,0,1,0,0,1,0,0,0,0,0,15
6.74,4800,16,207.0,256,299.99,7,7,1,1,1,1,0,1,1,1,1,0,0,36
6.82,5000,16,216.0,256,759.0,7,7,1,1,1,1,0,1,1,1,1,0,0,50
6.7,6000,8,199.0,128,190.0,9,7,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,8,183.0,64,160.0,12,7,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,4,192.0,32,71.37,12,5,1,0,1,0,0,1,0,0,0,0,0,77
6.6,6000,6,206.0,128,150.0,9,7,1,0,1,0,0,1,0,0,0,0,0,15
6.52,5000,4,192.0,32,95.99,12,5,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,8,181.0,256,270.0,12,7,1,1,1,1,0,1,1,1,1,0,0,13
6.74,6000,8,196.0,128,150.0,2,4,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4000,8,175.0,128,200.0,2,4,1,0,1,0,0,1,0,0,0,0,0,12
6.56,5000,8,186.0,128,820.0,7,4,1,0,1,0,0,1,0,0,0,0,0,78
6.51,5000,6,186.0,128,200.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,3,186.0,32,220.0,11,4,1,0,1,0,0,1,0,0,0,0,0,77
6.74,5500,8,193.0,256,270.0,8,7,1,1,1,1,0,1,0,0,0,0,0,36
6.72,5000,8,191.0,256,180.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.72,5000,8,195.0,128,229.0,6,7,1,0,1,0,0,1,0,0,0,0,0,13
6.52,5000,4,192.0,64,82.656,12,7,1,0,1,0,0,1,0,0,0,0,0,77
6.38,4500,8,172.0,128,120.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.58,5000,8,184.0,128,110.0,11,7,1,0,1,0,0,1,0,0,0,0,0,15
6.72,5000,8,189.0,64,131.988,8,7,1,0,1,0,0,0,1,0,0,0,0,13
6.73,5000,16,227.0,256,899.0,12,7,1,1,1,1,1,0,1,0,0,0,0,51
6.5,5000,8,195.0,128,176.0,9,7,1,0,1,0,0,1,0,0,0,0,0,10
8.03,4800,12,279.0,256,227.988,11,7,1,1,1,1,1,1,1,0,0,0,0,62
6.74,4400,12,198.0,256,167.68800000000002,11,7,1,1,1,1,0,1,1,0,0,0,0,18
6.78,5000,8,177.0,128,800.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.8,5000,8,193.0,128,279.0,3,24,1,0,1,0,0,1,0,0,0,0,0,12
6.67,5160,8,204.0,256,529.9,12,7,1,1,1,1,1,1,1,1,1,0,0,51
6.72,5000,8,192.0,256,270.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.75,6000,8,199.0,128,190.0,3,23,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,8,181.0,256,400.99,12,7,1,1,1,1,0,1,0,1,0,0,0,13
6.1,4385,8,193.0,128,394.0,1,7,1,1,1,1,0,1,1,1,1,0,0,13
7.6,4821,12,283.0,256,1750.0,1,7,1,1,1,1,0,1,1,1,1,0,0,59
6.43,5000,8,182.0,128,240.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,190.0,128,1330.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.7,5000,8,183.0,256,486.3,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.7,5000,8,183.0,128,329.9,8,7,1,1,1,1,0,1,1,0,0,1,1,16
6.5,5000,12,187.0,256,1079.0,10,7,1,1,1,1,0,0,0,1,0,0,0,55
6.1,5000,8,159.0,128,378.0,10,7,1,0,1,0,0,1,0,0,0,0,0,18
6.72,5000,8,192.0,256,290.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.74,5000,6,182.0,64,100.0,8,7,1,0,1,0,0,1,0,0,0,0,0,13
6.38,4500,8,172.0,128,210.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.78,5000,16,192.0,256,220.0,11,7,1,1,1,1,1,1,1,0,0,0,0,38
6.78,5000,16,192.0,256,180.0,11,7,1,1,1,1,1,1,1,0,0,0,0,38
6.95,7000,8,214.0,128,280.0,3,24,1,0,1,0,0,1,0,0,0,0,0,11
6.78,4600,8,178.0,128,330.0,11,7,1,1,1,1,0,1,0,0,0,0,0,13
6.74,4600,16,186.0,256,330.0,7,7,1,1,1,1,0,1,0,1,0,0,0,36
6.74,4700,16,194.0,256,520.0,7,7,1,1,1,1,0,0,1,0,0,1,0,36
6.7,4600,8,180.0,256,270.0,7,7,1,1,1,1,0,1,1,0,0,0,0,16
6.55,4500,16,174.0,256,330.0,12,7,1,1,1,1,0,1,1,1,0,0,1,13
6.72,5000,8,195.0,128,899.0,7,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,202.0,128,360.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.64,5000,8,190.0,256,200.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.7,5000,8,183.0,256,392.79,2,7,1,1,1,1,0,1,1,0,0,0,0,29
6.78,5000,16,192.0,256,440.0,2,7,1,1,1,1,0,1,1,0,0,0,0,34
6.6,5080,8,200.0,128,340.0,12,7,1,1,1,1,0,1,1,1,1,0,0,17
6.78,5000,8,177.0,256,430.0,11,7,1,0,1,0,0,1,0,0,0,0,0,13
6.64,5000,8,190.0,128,280.0,11,7,1,0,1,0,0,1,0,0,0,0,0,12
6.74,5000,6,182.0,128,179.9,8,7,1,0,1,0,0,1,0,0,0,0,0,13
